organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"919993766","TØNSBERG KOMMUNE HENRICHSDAMMEN 5 BOTILTAK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.302","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell hele døgnet","","","","","","","true","19","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Henrichsdammen 5","TØNSBERG","3123","TØNSBERG","3905","Norge","NO","2017-11-29","","false","2017-11-01","2020-01-01","921383681",""
"919996897","TØNSBERG KOMMUNE SENTER FOR FOREBYGGING HUGINSVEI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.304","Avlastningsboliger/-institusjoner","","","","","","","true","39","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Hugins vei 13","TOLVSRØD","3151","TØNSBERG","3905","Norge","NO","2017-11-30","","false","2017-11-01","2020-01-01","921383681",""
"919996994","TØNSBERG KOMMUNE HUSØY PSYKISK HELSE OG AMBULERING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.304","Avlastningsboliger/-institusjoner","","","","","","","true","16","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Kirkegaten 16A","HUSØYSUND","3132","TØNSBERG","3905","Norge","NO","2017-11-30","","false","2017-11-01","2020-01-01","921383681",""
"919997133","TØNSBERG KOMMUNE HUSØY AKTIVITET OG AVLASTNING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.999","Andre sosialtjenester uten botilbud","","","","","","","true","25","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Kirkegaten 16A","HUSØYSUND","3132","TØNSBERG","3905","Norge","NO","2017-11-30","","false","2017-11-01","2020-01-01","921383681",""
"919999438","TØNSBERG KOMMUNE TEMSENGEN BOTILTAK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.302","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell hele døgnet","","","","","","","true","18","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Temsengen 20","SEM","3170","TØNSBERG","3905","Norge","NO","2017-11-30","","false","2017-11-01","2020-01-01","921383681",""
"919999713","TØNSBERG KOMMUNE BARN OG UNGE BARNEVERNVAKTA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.991","Barneverntjenester","","","","","","","true","26","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Baglergaten 2","TØNSBERG","3111","TØNSBERG","3905","Norge","NO","2017-11-30","","false","2017-11-01","2020-01-01","921383681",""
"920014186","NORCONSULT NORGE AS AVD OPPDAL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","true","9","","","","","","","","","Inge Krokanns veg 9","OPPDAL","7340","OPPDAL","5021","Norge","NO","2017-12-04","","false","2017-12-01","","962392687",""
"920020496","TØNSBERG KOMMUNE ÅSLYVEIEN 1 BOTILTAK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.203","Bofellesskap for psykisk utviklingshemmede","","","","","","","true","70","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Åslyveien 1","SEM","3170","TØNSBERG","3905","Norge","NO","2017-12-05","","false","2017-11-01","2020-01-01","921383681",""
"920046940","ISS FACILITY SERVICES AS AVD 460050 SYKEHUSET TELEMARK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","10","","","","","","","","","Ulefossvegen 55","SKIEN","3710","SKIEN","4003","Norge","NO","2017-12-09","","false","2018-01-01","","914791723",""
"920047017","ISS FACILITY SERVICES AS AVD 460051 ISS MØLLERGATA 9","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","false","","","","","","","","","","Møllergata 9","OSLO","0179","OSLO","0301","Norge","NO","2017-12-09","","false","2017-12-18","","914791723",""
"920047114","ISS FACILITY SERVICES AS AVD 460052 BRØDRENE DAHL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","","","","","","","","Torgardsvegen 7B","TILLER","7093","TRONDHEIM","5001","Norge","NO","2017-12-09","","false","2018-02-01","","914791723",""
"920057179","HEBEKK BYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Måsaveien 43","SKI","1406","NORDRE FOLLO","3207","Norge","NO","2017-12-12","","false","2017-11-16","","920024882",""
"920066275","VITUSAPOTEK SLEMMESTAD HANDELSPARK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","12","","","","","","","","","Eternitveien 4","SLEMMESTAD","3470","ASKER","3203","Norge","NO","2017-12-13","","false","2018-02-22","","965336796",""
"920074561","ANNE-KRISTIN ROLSTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.902","Guider og reiseledere","","","","","","","true","","","","","","","","","","Rolstadvegen 52","FENSTAD","2170","NES","3228","Norge","NO","2017-12-15","","false","2016-01-01","","884998352",""
"920100481","MOSS EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Dronningens gate 23","MOSS","1530","MOSS","3103","Norge","NO","2017-12-15","","false","2016-01-01","","988718262",""
"920108601","LARS NILSEN RØNNINGEN TRENING OG HELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","Vei 232 45E","LONGYEARBYEN","9170","SVALBARD","2100","Norge","NO","2017-12-15","","false","2016-01-01","","993354465",""
"920130569","HYDROSCAND AS AVD SKI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","true","","","","","","","","","","Rasmus Solbergs vei 1","SKI","1423","ÅS","3218","Norge","NO","2017-12-16","","false","2017-12-01","","915322506",""
"920138004","ÅSANE ØST HJEMMESYKEPLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Liakroken 15","NYBORG","5132","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920138373","ÅSANE VEST HJEMMESYKEPLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Sethøyen 16","MJØLKERÅEN","5136","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920138543","ÅSANE SØR HJEMMESYKEPLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Åstveittunet 83","ØVRE ERVIK","5106","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920138667","AURDALSLIA OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Aurdalslia 1-3","SANDSLI","5253","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920138829","ÅSANE SENTRUM HJEMMESYKEPLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Myrdalskogen 51","ULSET","5118","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920139531","LYNGBØTUNET OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Lyngbøveien 89","LAKSEVÅG","5164","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920139671","MELKEPLASSEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Arne Abrahamsens vei 1","LAKSEVÅG","5161","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920140092","GULLSTØLTUNET OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Øvre Kråkenes 113","BØNES","5152","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920140513","FRIEDA FASMER OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Vadmyrveien 83","LODDEFJORD","5172","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920140696","FÆSTERÅSEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Fæsteråsen 10-12","OLSVIK","5184","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920140793","BETANIEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Vestlundveien 23A","FYLLINGSDALEN","5145","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920141021","OLDERHAUGEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Sanddalskollen 51","NESTTUN","5225","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920141099","SETHØYEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Sethøyen 16","MJØLKERÅEN","5136","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920141498","LIAKROKEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Liakroken 15","NYBORG","5132","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920141757","ÅSTVEIT OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Åstveittunet 57-82","ØVRE ERVIK","5106","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142184","KOLSTIHAGEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Kolstibotn 2","BERGEN","5098","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142222","ULRIKSTUNET OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Landåsveien 31B","BERGEN","5097","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142427","HJEMMESYKEPLEIEN MINDE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","Teatergaten 41","BERGEN","5010","BERGEN","4601","Norge","NO","Kanalveien 88","BERGEN","5068","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142508","LANDÅSTORGET OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Erleveien 14","BERGEN","5096","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142575","SLETTEMARKEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Adolph Bergs vei 31","BERGEN","5089","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142796","HJEMMESYKEPLEIE DANMARKSPLASS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","Teatergaten 41","BERGEN","5010","BERGEN","4601","Norge","NO","Kanalveien 88","BERGEN","5068","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142877","STORETVEITGÅRDEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Lindealléen 7","BERGEN","5072","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142931","GYLDENPRIS OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Lien 64","BERGEN","5057","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920142990","KIRKEGATEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Kirkegaten 4-6","BERGEN","5036","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920143024","CHRISTINEBORG OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Sandviksveien 114","BERGEN","5035","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920143075","KONOW OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Kalfarveien 81B","BERGEN","5022","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920143482","SYDNESGATEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Magnus Lagabøtes plass 4","BERGEN","5010","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920143539","ENGEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Teatergaten 43","BERGEN","5010","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920143636","DREGGEN OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Øvre Dreggsallmenningen 2-4","BERGEN","5003","BERGEN","4601","Norge","NO","2017-12-18","","false","2017-12-01","","974773880",""
"920144977","ISS FACILITY SERVICES AS AVD 460053 NAV HAMAR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","","","","","","","","Torggata 63","HAMAR","2317","HAMAR","3403","Norge","NO","2017-12-19","","false","2018-01-01","","914791723",""
"920149073","EQUINOR ENERGY AS JOHAN CASTBERG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","06.100","Utvinning av råolje","","","","","","","false","","","Postboks 8500 Forus","STAVANGER","4035","STAVANGER","1103","Norge","NO","","","","","","","","2017-12-19","","false","2017-12-05","","990888213",""
"920149901","EQUINOR ENERGY AS SNORRE EXPANSION","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","06.100","Utvinning av råolje","","","","","","","false","","","Postboks 8500 Forus","STAVANGER","4035","STAVANGER","1103","Norge","NO","","","","","","","","2017-12-19","","false","2017-12-22","","990888213",""
"920165907","APOTEK 1 CARL BERNER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","12","","","","","","","","","Hasleveien 10","OSLO","0571","OSLO","0301","Norge","NO","2017-12-23","","false","2018-01-01","","983044778",""
"920165982","APOTEK 1 KJELLEPARKEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","17","","","","","","","","","Jarlsberglinna 9","TØNSBERG","3125","TØNSBERG","3905","Norge","NO","2017-12-23","","false","2018-01-01","","983044778",""
"920179320","JARLE STENSTAD SANDSDALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.200","Avvirkning","","","","","","","false","","","","","","","","","","Åsenvegen 75","SELJORD","3840","SELJORD","4022","Norge","NO","2018-01-02","","false","2017-10-01","","920044549",""
"920181740","APOTEK 1 MOELV","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","11","","","","","","","","","Storgata 115","MOELV","2390","RINGSAKER","3411","Norge","NO","2018-01-03","","false","2018-02-01","","983044778",""
"920194354","ISS FACILITY SERVICES AS 425136 RIKSHOSPITALETS KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","23","","","","","","","","","Sognsvannsveien 20","OSLO","0372","OSLO","0301","Norge","NO","2018-01-06","","false","2008-01-01","","914791723",""
"920196152","SAMEIET CAMILLA COLLETTSVEI 11","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","www.norian.no/eiendomsforvaltning/","c/o Norian Regnskap AS/nPostboks 1095 Sentrum","OSLO","0104","OSLO","0301","Norge","NO","c/o Hathon Holding AS/nDronningens gate 6","OSLO","0152","OSLO","0301","Norge","NO","2018-01-05","","false","","","991689079",""
"920224210","BERGEN KOMMUNE HJEMMEBASERTE TJENESTER HELSETEAM BERGENHUS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Kalfarveien 20","BERGEN","5018","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920224466","NILLE EIKSMARKA OSLO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.190","Butikkhandel med bredt vareutvalg ellers","","","","","","","true","7","","Postboks 530","KOLBOTN","1411","NORDRE FOLLO","3207","Norge","NO","Niels Leuchs vei 46A","EIKSMARKA","1359","BÆRUM","3201","Norge","NO","2018-01-11","","false","2018-02-01","2020-01-01","918468919",""
"920224482","BERGEN KOMMUNE HJEMMEBASERTE TJENESTER OMSORGSTEAM SANDVIKEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Ladegårdsgaten 67","BERGEN","5033","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920224679","PROFESSOR DAHLS GATE OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Professor Dahls gate 32","BERGEN","5031","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920224776","ODINSVEG OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","true","23","","","","","","","","","Odins veg 106","NESTTUN","5221","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920225136","MIDTBYGDA OMSORGSBOLIG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.303","Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet","","","","","","","false","","","","","","","","","","Myrdalskogen 51","ULSET","5118","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920225284","ÅSANE ARBEIDSLAG HJEMMESYKEPLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","false","","","","","","","","","","Liavegen 1","NYBORG","5132","BERGEN","4601","Norge","NO","2018-01-11","","false","2017-12-01","","974773880",""
"920237525","NORDIC CRANE AS AVD VINTERBRO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.990","Annen spesialisert bygge- og anleggsvirksomhet","","","","","","","false","","","Gneisveien 8","SKEDSMOKORSET","2020","LILLESTRØM","3205","Norge","NO","Myråsdalen 10","VINTERBRO","1407","ÅS","3218","Norge","NO","2018-01-15","","false","2018-01-01","","951275824",""
"920245552","HJEMMESYKEPLEIEN SONE TOLVSRØD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","true","80","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Kastanjeveien 22","TOLVSRØD","3151","TØNSBERG","3905","Norge","NO","2018-01-16","","false","2018-02-05","2020-01-01","921383681",""
"920264395","ROAR BJARNE TØGERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.904","Annen forebyggende helsetjeneste","","","","","","","false","","","","","","","","","","Granevegen 163","TROFORS","8684","GRANE","1825","Norge","NO","2018-01-19","","false","2017-09-01","","913259246",""
"920267858","BARDE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.111","Plan- og reguleringsarbeid","","","","","","","true","","","","","","","","","","Bratlandsmauet 4","BERGEN","5010","BERGEN","4601","Norge","NO","2018-01-19","","false","2017-09-01","","985445869",""
"920269826","ZAWADZKI TRANSPORT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Ingjersmyr 3","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2018-01-19","","false","2017-09-01","","996209164",""
"920273955","ØYGARDSVATNET BARNEHAGE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.911","Barnehager","","","","","","","true","45","","","","","","","","","Ånundskaret 96","ÅLGÅRD","4330","GJESDAL","1122","Norge","NO","2018-01-18","","false","2018-01-01","2019-01-01","974766779",""
"920284523","ENERGY RESEARCH NORWAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","72.190","Annen forskning og annet utviklingsarbeid innen naturvitenskap og teknikk","","","","","","","true","","","","","","","","","","Porsveien 34","FYLLINGSDALEN","5142","BERGEN","4601","Norge","NO","2018-01-22","","false","2018-01-08","","920248640",""
"920326269","APOTEK 1 KANALVEIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","9","","","","","","","","","Kanalveien 1","LILLESTRØM","2004","LILLESTRØM","3205","Norge","NO","2018-01-27","","false","2018-03-01","","983044778",""
"920358802","BERGENLASHES ELINA ZAKAEVA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","www.bergenlashes.no","","","","","","","","Storingavika 33","MATHOPEN","5174","BERGEN","4601","Norge","NO","2018-02-01","","false","2017-12-04","","920214312",""
"920361366","EXTRA LEIRVIK AVD 2637","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","23","","c/o Coop Sørvest SA/n(Avd 2637 Extra Leirvik)/nGandalsgata 1","SANDNES","4306","SANDNES","1108","Norge","NO","Hamnegata 11","STORD","5411","STORD","4614","Norge","NO","2018-02-01","","false","2018-04-01","","966833300",""
"920380727","POSSIBILITY AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","82.300","Kongress-, messe- og utstillingsvirksomhet","","","","","","","false","","","v/Adv. Egil Horstad/nPostboks 1213 Marken","BERGEN","5811","BERGEN","4601","Norge","NO","Lars Hilles gate 30","BERGEN","5008","BERGEN","4601","Norge","NO","2018-02-05","","false","","","920380719",""
"920381804","ISS FACILITY SERVICES AS AVD 460057 NAV FALKENBORGVEIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","false","","","","","","","","","","Peder Falcks veg 31A","TRONDHEIM","7044","TRONDHEIM","5001","Norge","NO","2018-02-05","","false","2018-03-01","","914791723",""
"920381928","ISS FACILITY SERVICES AS AVD 460054 TRONDHEIMSPORTEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","","","","","","","","Bratsbergveien 1A","TRONDHEIM","7037","TRONDHEIM","5001","Norge","NO","2018-02-05","","false","2018-03-01","","914791723",""
"920394655","HJEMMESYKEPLEIEN SONE SØNDRE SLAGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.901","Hjemmesykepleie","","","","","","","true","77","","Postboks 2410","TØNSBERG","3104","TØNSBERG","3905","Norge","NO","Granatveien 2A","TOLVSRØD","3152","TØNSBERG","3905","Norge","NO","2018-02-06","","false","2018-01-01","2020-01-01","921383681",""
"920418503","EQUINOR ENERGY AS JOHAN SVERDRUP PRM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","06.100","Utvinning av råolje","","","","","","","false","","","Postboks 8500 Forus","STAVANGER","4035","STAVANGER","1103","Norge","NO","","","","","","","","2018-02-10","","false","2017-10-19","","990888213",""
"920494145","APOTEK 1 VINTERBRO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.730","Butikkhandel med apotekvarer","","","","","","","true","14","","","","","","","","","Vinterbro Senter/nSjøskogenveien 7","VINTERBRO","1407","ÅS","3218","Norge","NO","2018-02-26","","false","2018-04-01","","983044778",""
