organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"814969142","NYKSUND EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Storgata 39","MYRE","8430","ØKSNES","1868","Norge","NO","Nyksund","MYRE","8430","ØKSNES","1868","Norge","NO","2015-02-14","","false","2015-02-12","","914851262",""
"924076429","SAMEIET KYRKJEVEGEN  28-34","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Åslaug Kalstad/nNesttunvegen 107","NESTTUN","5221","BERGEN","4601","Norge","NO","Kyrkjevegen 28-34","ROSENDAL","5470","KVINNHERAD","4617","Norge","NO","2019-12-12","","false","","","914962358",""
"993723932","SUNEKO - Sune Anders Henrik Faugli","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.330","Gulvlegging og tapetsering","","","","","","","false","","","","","","","","","","Longamyrvegen 15","STORD","5415","STORD","4614","Norge","NO","2009-02-12","","false","2008-01-01","","989193597",""
"978518486","ARNE KETILL GRAVEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.500","Kombinert husdyrhold og planteproduksjon","","","","","","","false","","","Eiegrava 11","TYLLDALEN","2510","TYNSET","3427","Norge","NO","Tylldalsveien 1832","TYLLDALEN","2510","TYNSET","3427","Norge","NO","1997-07-10","","false","1970-06-08","1999-01-01","981344057",""
"914296315","ARNE AARRE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","25.940","Produksjon av bolter og skruer","","","","","","","true","","","","","","","","","","Askepottveien 37","SANDNES","4314","SANDNES","1108","Norge","NO","2014-10-13","","false","2014-09-16","","914253020",""
"927430053","SOUTHERNCARS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Fridtjof Nansens vei 10","MANDAL","4514","LINDESNES","4205","Norge","NO","2021-07-17","","false","2021-05-30","","926962574",""
"931338641","DILUCSHIE KETHEESPARAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Lihauggata 8","ÅLESUND","6002","ÅLESUND","1508","Norge","NO","2023-05-04","","false","2023-03-22","","931101978",""
"919582073","RUUDTECH AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Furnesvegen 191B","HAMAR","2319","HAMAR","3403","Norge","NO","2017-09-18","","false","2017-08-21","","919480033",""
"931099779","TEKNIKAS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.221","Rørleggerarbeid","","","","","","","false","","","","","","","","","","Flåtankroken 7","LIER","3413","LIER","3312","Norge","NO","2023-03-25","","false","2023-03-15","","931061453",""
"923914072","SIV ELI KVERNMO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Workinntoppen 12/nHO405","TROMSØ","9016","TROMSØ","5501","Norge","NO","2019-11-26","","false","2018-01-01","","985541167",""
"986129804","AS TORE WERNER OLSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.630","Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet","","","","","","","false","","","","","","","","","","Vestsivegen 67","ELVERUM","2406","ELVERUM","3420","Norge","NO","2003-10-09","","false","2003-09-24","2018-09-29","919201487",""
"971693797","HOUSE OF YARN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.410","Engroshandel med tekstiler og utstyrsvarer","","","","","","","true","34","www.gjestal.no","Industrivegen 1","BRYNE","4344","TIME","1121","Norge","NO","Hunnedalsvegen 1150","OLTEDAL","4333","GJESDAL","1122","Norge","NO","1995-02-23","","false","1965-12-31","","911993503",""
"928464008","ATLE S KVALHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Sørkedalsveien 3A","OSLO","0369","OSLO","0301","Norge","NO","2022-01-03","","false","2021-12-01","","928226131",""
"995994534","ENEVO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.202","Telefonsalg","","","","","","","true","142","www.enevo.no","Postboks 4267 Torgarden","TRONDHEIM","7436","TRONDHEIM","5001","Norge","NO","Beddingen 16","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2010-09-28","","false","2010-10-01","2016-08-01","917102686",""
"932761289","HALVORSEN CONSULTING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","78.100","Rekruttering og formidling av arbeidskraft","","","","","","","false","","","","","","","","","","Nedre Damvei 15B","FETSUND","1900","LILLESTRØM","3205","Norge","NO","2024-01-04","","false","2023-11-23","","932584131",""
"993623326","LEGE HELENE THORVIK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","Postboks 63","SANDVIKA","1300","BÆRUM","3201","Norge","NO","Elias Smiths vei 10","SANDVIKA","1337","BÆRUM","3201","Norge","NO","2009-02-05","","false","2009-03-16","","993602965",""
"924980591","JØNN BY ØSTMOE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","31.090","Produksjon av møbler ellers","","","","","","","false","","","","","","","","","","Andreas Grøttings veg 15A","ELVERUM","2408","ELVERUM","3420","Norge","NO","2020-04-25","","false","2020-05-01","","924961252",""
"929315766","HELGELAND FERDIGBETONG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","23.610","Produksjon av betongprodukter for bygge- og anleggsvirksomhet","","","","","","","true","","","","","","","","","","Nesnaveien 59","MO I RANA","8614","RANA","1833","Norge","NO","2022-06-08","","false","2022-05-10","","929267281",""
"896869892","TAH STORKJØKKENSERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","95.220","Reparasjon av husholdningsvarer og hageredskaper","","","","","","","true","","","","","","","","","","Forhåpningen 32","TROMSØ","9011","TROMSØ","5501","Norge","NO","2011-04-30","","false","2011-06-01","2012-08-01","998608058",""
"996750574","MIMMIS.NO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","true","30","","","","","","","","","Gneisveien 13","SANDEFJORD","3221","SANDEFJORD","3907","Norge","NO","2011-03-28","","false","2011-04-01","2022-06-09","928793125",""
"929042093","NORTHWEST TRADING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.381","Engroshandel med fisk, skalldyr og bløtdyr","","","","","","","false","","www.northwesttrading.no","","","","","","","","Lervigsveien 16","STAVANGER","4014","STAVANGER","1103","Norge","NO","2022-04-06","","false","2022-03-06","","922822085",""
"932862514","REASON Y AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Okerveien 7","ÅSGÅRDSTRAND","3179","HORTEN","3901","Norge","NO","2024-01-22","","false","2024-01-12","","932830108",""
"925873500","WOLVES TRANSPORT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Hellaveien 29E","SKJETTEN","2013","LILLESTRØM","3205","Norge","NO","2020-10-31","","false","2020-08-03","","925847208",""
"996359719","ADAM JANICKI RENT OG PENT - OG BARNEPASS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Askerjordet 70","ASKER","1383","ASKER","3203","Norge","NO","2010-12-30","","false","2010-11-24","","896230042",""
"985130752","GULV & MALERKOMPANIET AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","true","","","","","","","","","","Halvardsgate 5","PORSGRUNN","3936","PORSGRUNN","4001","Norge","NO","2002-11-25","","false","2002-11-15","","985084459",""
"823497342","BOLIGSAMEIET SMEDENS UTSIKT","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","c/o OBOS Eiendomsforvaltning AS/nPostboks 6666 St Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","c/o OBOS Eiendomsforvaltning AS/nHammersborg torg 1","OSLO","0179","OSLO","0301","Norge","NO","2019-10-03","","false","","","887968632",""
"929165330","CASTER NORGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Biskop Gunnerus' gate 14A","OSLO","0185","OSLO","0301","Norge","NO","2022-05-07","","false","2022-03-29","","929126637",""
"999232248","SAND UTMARKSLAG SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","Oppivegen 30","BRUVOLL","2123","NORD-ODAL","3414","Norge","NO","2012-12-05","","false","2012-12-03","","984747659",""
"981982169","MÅKESTAD ENGROS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","true","51","www.servicegrossistene.no","","","","","","","","Lønningshaugen 2","BLOMSTERDALEN","5258","BERGEN","4601","Norge","NO","2000-05-10","","false","2000-01-30","","981521935",""
"987098171","BYGGMESTER ASPENES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","14","","","","","","","","","Grimseidvegen 206","RÅDAL","5239","BERGEN","4601","Norge","NO","2004-07-28","","false","2004-07-08","2012-06-18","998547377",""
"931487256","THORVALDSEN FILM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Nedre Møllenberg gate 36B","TRONDHEIM","7014","TRONDHEIM","5001","Norge","NO","2023-06-02","","false","2023-01-01","","925420921",""
"991566503","LINDESNES GÅRDSUTVIKLING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","","","","","","","","Ytre Sandgate 23B","MANDAL","4514","LINDESNES","4205","Norge","NO","2007-08-09","","false","2007-08-01","2019-11-19","987394447",""
"930550043","FREDRIK SKRATTEGÅRD DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Westye Egebergs gate 3C","OSLO","0177","OSLO","0301","Norge","NO","2022-12-29","","false","2022-11-09","","930303526",""
"924252715","FELLESEIET TEGLVERKSVEIEN 2","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Teglverksveien 2","KRISTIANSAND S","4632","KRISTIANSAND","4204","Norge","NO","2019-12-18","","false","","","996489744",""
"930678317","HXH TRANSPORT ACHMENT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Slåbråtveien 35A","OPPEGÅRD","1415","NORDRE FOLLO","3207","Norge","NO","2023-01-19","","false","2022-12-09","","930530077",""
"925627437","SM IMPORT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.499","Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Åsen 17","SKIEN","3731","SKIEN","4003","Norge","NO","2020-09-14","","false","2020-09-10","","925608408",""
"825581782","HELLAND & KÅRVATN TRANSPORT DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","c/o Jorunn Kårvatn/nGudridflaten 91","OS","5210","BJØRNAFJORDEN","4624","Norge","NO","2020-09-03","","false","2020-09-01","","925509442",""
"824654522","SYNHAUGLIE GAMLE STØLSVEGLAG","AAFY","Underenhet til ikke-næringsdrivende","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","c/o Eilert Bredo Lund/nTrudvangveien 3B","JAR","1358","BÆRUM","3201","Norge","NO","2020-02-25","","false","2020-02-25","","924544910",""
"926323806","ADVOKAT STEIN BIRGER JOHNSEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.100","Juridisk tjenesteyting","","","","","","","false","","","Postboks 55   Sentrum","SKIEN","3701","SKIEN","4003","Norge","NO","Torggata 7","SKIEN","3724","SKIEN","4003","Norge","NO","2021-01-06","","false","2020-09-01","","990619271",""
"992541407","OLAUSSENS SERVICES V/ Odd Arne Olaussen","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","","","","","","","","Brødbølvegen 539","AUSTMARKA","2224","KONGSVINGER","3401","Norge","NO","2008-04-12","","false","2008-05-01","","892469482",""
"919085649","VIP BEAUTY LOUNGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","true","","","","","","","","","","Torget 10","SANDEFJORD","3210","SANDEFJORD","3907","Norge","NO","2017-06-06","","false","2017-04-21","","918946020",""
"828836862","ØSTLIE MALERSERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","false","","","","","","","","","","Flatenveien 19","ASKIM","1807","INDRE ØSTFOLD","3118","Norge","NO","2022-02-26","","false","2022-01-19","","928654060",""
"912428044","REKLAMEAVDELINGEN SYNNØVE JOHANNESSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Rugveien 51","OSLO","0679","OSLO","0301","Norge","NO","2013-09-11","","false","2013-01-01","","912413454",""
"912275361","VEGAR STORSVEEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.420","Oppdrett av annet storfe","","","","","","","false","","","","","","","","","","Graneisbygde 185","ETNEDAL","2890","ETNEDAL","3450","Norge","NO","2013-08-06","","false","2013-06-26","","912131114",""
"915795617","THERESA THEURETZBACHER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Slettebakksveien 28","BERGEN","5093","BERGEN","4601","Norge","NO","2015-08-18","","false","2015-07-21","","915670644",""
"922222886","KULIKOVASSOLFILM VITALIJUS KULIKOVA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Reinsvollvegen 59","RAUFOSS","2833","VESTRE TOTEN","3443","Norge","NO","2019-02-14","","false","2019-01-07","","922066566",""
"820270592","FIX N PAINT BERAT BERISHA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","false","","","","","","","","","","Bispeveien 364","REVETAL","3174","TØNSBERG","3905","Norge","NO","2018-01-19","","false","2017-09-01","","998846579",""
"920537294","TORBJØRG S. SÆVERUD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Øyjordsvegen 24","URANGSVÅG","5427","BØMLO","4613","Norge","NO","2018-03-05","","false","2018-02-16","","920469140",""
"931911821","TATJANA WEDDEGJERDE RENHOLD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Blåbergvegen 126","FLESBERG","3620","FLESBERG","3334","Norge","NO","2023-08-17","","false","2023-08-13","","931908464",""
"926840347","ATMAN YOGA SCHOOL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","","","","","","","","c/o Jessica Muir Winderl/nHaugasvingen 7A","HEMSEDAL","3560","HEMSEDAL","3326","Norge","NO","2021-03-22","","false","2021-02-01","","926821091",""
"930784664","MAYTI AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","true","","","","","","","","","","Sundøyhagen 64","LEPSØY","5216","BJØRNAFJORDEN","4624","Norge","NO","2023-02-07","","false","2023-01-12","","930761222",""
"982701821","LINDAS HOUSE OF BEAUTY LINDA RASMUSSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","true","","","","","","","","","","Vesterveien 13","ARENDAL","4836","ARENDAL","4203","Norge","NO","2000-11-27","","false","2000-11-15","","982694957",""
"923727027","KILDEN SAMFUNNSBYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","64.302","Alternative investeringsfond (AIF) som ikke er verdipapirfond","","","","","","","false","","","Postboks 1833 Vika","OSLO","0123","OSLO","0301","Norge","NO","Haakon VIIs gate 5","OSLO","0161","OSLO","0301","Norge","NO","2019-10-30","","false","2019-10-10","","923641394",""
"988317012","STORGATEN 40 TØNSBERG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Båtsmannsveien 29","TOLVSRØD","3150","TØNSBERG","3905","Norge","NO","2005-06-09","","false","2005-05-23","","988309427",""
"932410338","COTTONWOOD ADVISORY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","","","","","","","","Verkslia 25","MOSS","1534","MOSS","3103","Norge","NO","2023-11-07","","false","2023-11-01","","932405504",""
"931890379","IVAR ANDRE GÅSBAKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Mosløkkja 24","LUNDAMO","7232","MELHUS","5028","Norge","NO","2023-08-15","","false","2023-07-08","","931751905",""
"987523611","TROND LANDRØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.490","Husdyrhold ellers","01.620","Tjenester tilknyttet husdyrhold","","","","","false","","","","","","","","","","Øyangsveien 41","LENSVIK","7316","ORKLAND","5059","Norge","NO","2004-11-26","","false","2003-01-01","","870538332",""
"931935429","P. PAAR TRANSPORT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Skolvegen 13","BOSBERG","7070","TRONDHEIM","5001","Norge","NO","2023-08-22","","false","2023-08-15","","931933310",""
"924844965","DYB INNSIKT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.019","Utøvende kunstnere og underholdningsvirksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Åssiden terrasse 32D","OSLO","1160","OSLO","0301","Norge","NO","2020-03-26","","false","2020-03-10","","924788437",""
"918962220","DANMAX","AAFY","Underenhet til ikke-næringsdrivende","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Lystrupvej 11","DK-9560 HADSUND","","","","Danmark","DK","2017-05-08","","false","","","918891358",""
"931488422","ADVICE REKLAMEBYRÅ AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Brugata 3A","BRUMUNDDAL","2380","RINGSAKER","3411","Norge","NO","2023-06-02","","false","2023-01-01","","938113033",""
"914300592","THE FOODSALOON","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.103","Interiørarkitekt, interiørdesign og interiørkonsulentvirksomhet","","","","","","","false","","","","","","","","","","Søren Jaabæks gate 8B","OSLO","0460","OSLO","0301","Norge","NO","2014-10-14","","false","2014-08-01","","914272726",""
"931149784","YGGDRASIL TAKST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.901","Takseringsvirksomhet","","","","","","","true","","","","","","","","","","c/o Vidar F. Olsen/nSkjoldvegen 9","KLÆBU","7540","TRONDHEIM","5001","Norge","NO","2023-03-30","","false","2023-02-28","","931149717",""
"977202175","JAKHELLN ENTREPRENØR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","true","21","","","","","","","","","Jølsenveien 26","LILLESTRØM","2000","LILLESTRØM","3205","Norge","NO","1997-02-03","","false","1996-11-11","","977199190",""
"918256296","BRODAL FOLKEMUSIKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","c/o Jon Hjellum Brodal/nBerglyveien 1B","OSLO","1262","OSLO","0301","Norge","NO","Berglyveien 1B","OSLO","1262","OSLO","0301","Norge","NO","2016-12-21","","false","2015-01-01","","997811038",""
"923390987","LIVERBIRDS STAVANGER","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Terje Hamnvik/nHenrik Steffens gate 20","STAVANGER","4008","STAVANGER","1103","Norge","NO","2019-09-12","","false","","","923225854",""
"923023348","TN-KOMLAB AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.210","PR og kommunikasjonstjenester","","","","","","","false","","","","","","","","","","c/o Tonny Nundal/nHeinavegen 1B","HAUGESUND","5515","HAUGESUND","1106","Norge","NO","2019-07-04","","false","2019-05-15","","922821461",""
"922541493","KETIL NESSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","Postboks 13","LONEVÅG","5282","OSTERØY","4630","Norge","NO","Lonevåg legekontor/nFotlandsvegen 11","LONEVÅG","5282","OSTERØY","4630","Norge","NO","2019-03-26","","false","1988-02-08","","922326525",""
"926740830","OI DESIGN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.103","Interiørarkitekt, interiørdesign og interiørkonsulentvirksomhet","","","","","","","true","","","","","","","","","","c/o Kristin Skaret/nRoald Amundsens vei 37","FJELLHAMAR","1463","LØRENSKOG","3222","Norge","NO","2021-03-08","","false","2021-02-18","","926716573",""
"918948694","PAUL ANDERS JUUSO SMUK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.490","Husdyrhold ellers","","","","","","","false","","","","","","","","","","Rávttebelgeainu 474","VARANGERBOTN","9840","NESSEBY","5636","Norge","NO","2017-05-06","","false","2016-12-21","","918871632",""
"930505633","ELVEBYEN REGNSKAP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.201","Regnskap og bokføring","","","","","","","false","","","","","","","","","","Liasvingen 12","DRAMMEN","3046","DRAMMEN","3301","Norge","NO","2022-12-20","","false","2022-11-09","","930353221",""
"983799019","EVJE GOLFPARK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.190","Andre sportsaktiviteter","","","","","","","true","19","www.evjegolf.no","","","","","","","","Evjetangen 15","DILLING","1570","MOSS","3103","Norge","NO","2001-10-12","","false","2001-10-11","","983782795",""
"928314456","NORSK ISHOCKEY - TRENERFORENINGEN","AAFY","Underenhet til ikke-næringsdrivende","94.120","Yrkessammenslutninger","","","","","","","false","","","","","","","","","","c/o Svein-Erik Edvartsen/nE.J.Berghs veg 18F","HAMAR","2316","HAMAR","3403","Norge","NO","2021-12-09","","false","2021-12-09","","928311007",""
"871835942","DAHLS HØNSERI V/ALF BJARNE DAHL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 158","SKUDENESHAVN","4297","KARMØY","1149","Norge","NO","Vik","SKUDENESHAVN","4280","KARMØY","1149","Norge","NO","1995-02-23","","false","1965-12-31","2005-07-01","989107380",""
"914616948","OLYMPIC TAURUS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","","","","","77.340","Utleie og leasing av sjøtransportmateriell","false","","www.olympic.no","Postboks 234","FOSNAVÅG","6099","HERØY","1515","Norge","NO","","FOSNAVÅG","6090","HERØY","1515","Norge","NO","2014-12-15","","false","2014-11-26","","914610524",""
"973835149","M/S IKATO DALE JON KRISTIAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","Dalstrevegen 102A","TORVASTAD","4260","KARMØY","1149","Norge","NO","1995-02-23","","false","","","969497476",""
"922511020","HADELAND KAMPSPORT","AAFY","Underenhet til ikke-næringsdrivende","93.120","Idrettslag og -klubber","","","","","","","false","","","c/o Kjetil Hestdalen/nPostboks 219","BRANDBU","2718","GRAN","3446","Norge","NO","Storlinna 73","BRANDBU","2760","GRAN","3446","Norge","NO","2019-03-25","","false","","","921785259",""
"917605610","CREO MULTISERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","true","","","","","","","","","","Flyplassveien 2","SEM","3170","TØNSBERG","3905","Norge","NO","2016-08-23","","false","2016-05-26","","917427240",""
"932278022","MATHIAS LARSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Nordheimvegen 59","SKIEN","3714","SKIEN","4003","Norge","NO","2023-10-20","","false","2023-03-01","","824209952",""
"924085150","SAMEIET GODAKERVEIEN 14","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","true","","","Usbl Horten/nPostboks 382","HORTEN","3193","HORTEN","3901","Norge","NO","Usbl Horten/nTorget 6A","HORTEN","3181","HORTEN","3901","Norge","NO","2019-12-12","","false","","","916461801",""
"922151237","SOLICITU KAJALUND AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Munkedamsveien 35","OSLO","0250","OSLO","0301","Norge","NO","2019-02-02","","false","2018-12-05","","921967810",""
"997792785","ROGATRANS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","5","","","","","","","","","Torvmyrvegen 3","VIGRESTAD","4362","HÅ","1119","Norge","NO","2012-01-04","","false","2012-01-02","2015-07-16","915629032",""
"916531974","FOTO ERIK BOLIGFOTO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.200","Fotografvirksomhet","","","","","","","false","","","PB 224","HAUGESUND","5501","HAUGESUND","1106","Norge","NO","Sørhauggata 125","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","2016-01-09","","false","2015-12-15","","916501412",""
"932798859","AGNALT KUNST","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Hannestadveien 35","YVEN","1715","SARPSBORG","3105","Norge","NO","2024-01-10","","false","2023-11-01","","932618648",""
"822028292","KONGSVINGER TENNISKLUBB","AAFY","Underenhet til ikke-næringsdrivende","93.120","Idrettslag og -klubber","","","","","","","true","","","","","","","","","","Erik Werenskiolds veg 47","KONGSVINGER","2213","KONGSVINGER","3401","Norge","NO","2019-01-09","","false","","","975580423",""
