organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"930538833","EIDET ANESTESI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.221","Spesialisert legetjeneste, unntatt psykiatrisk legetjeneste","","","","","","","false","","","","","","","","","","Østhellinga 5","OSLO","0870","OSLO","0301","Norge","NO","2022-12-27","","false","2022-11-01","","930347256",""
"931569996","ARUS BIL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","c/o Ernestas Urbanavicius/nGjørudenga 16","JEVNAKER","3520","RINGERIKE","3305","Norge","NO","2023-06-13","","false","2023-06-01","","931441477",""
"927720728","STINA HERLEIKSPLASS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.035","Selvstendig kunstnerisk virksomhet innen blogging","","","","","","","false","","","","","","","","","","Malerhaugveien 32B","OSLO","0661","OSLO","0301","Norge","NO","2021-09-14","","false","2021-07-09","","927503441",""
"919551887","MIR-UNG","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","true","","www.mirnett.org/wp/mirs-ungdomsorganisasjon/","","","","","","","","Torggata 31","OSLO","0183","OSLO","0301","Norge","NO","2017-09-12","","false","","","919462884",""
"999631711","LANGNES KJØTT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Kirkesdalsveien 1605","BARDUFOSS","9325","MÅLSELV","5524","Norge","NO","2013-02-02","","false","2013-01-01","","999338089",""
"827922382","MARI RINGSAKER DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Hovseterveien 50A","OSLO","0768","OSLO","0301","Norge","NO","2021-10-13","","false","2021-03-01","","927709635",""
"998654920","VIVI TRAVELS & TOURS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.110","Reisebyråvirksomhet","","","","","","","true","","","Lauritz Hervigs vei 3","DRAMMEN","3035","DRAMMEN","3301","Norge","NO","Olafiagangen 7","OSLO","0188","OSLO","0301","Norge","NO","2012-07-28","","false","2012-06-18","","998620767",""
"998216451","HEIDI MOLAND REGNSKAP","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.201","Regnskap og bokføring","","","","","","","false","","","","","","","","","","Vardeveien 90","SKEDSMOKORSET","2020","LILLESTRØM","3205","Norge","NO","2012-04-12","","false","2011-01-01","","971286113",""
"932340356","TUNLAND BOLIGSAMEIE","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","c/o Vekst Økonomi AS/nPostboks 222","JESSHEIM","2051","ULLENSAKER","3209","Norge","NO","Tunlandvegen 41","DAL","2072","EIDSVOLL","3240","Norge","NO","2023-10-26","","false","2023-10-26","","932338270",""
"926531816","ANDREAS OG SØNN EXPRESS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","14","","","","","","","","","Munkerudkleiva 15A","OSLO","1164","OSLO","0301","Norge","NO","2012-11-06","","false","2012-10-10","","926325779",""
"993723932","SUNEKO - Sune Anders Henrik Faugli","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.330","Gulvlegging og tapetsering","","","","","","","false","","","","","","","","","","Longamyrvegen 15","STORD","5415","STORD","4614","Norge","NO","2009-02-12","","false","2008-01-01","","989193597",""
"927430053","SOUTHERNCARS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Fridtjof Nansens vei 10","MANDAL","4514","LINDESNES","4205","Norge","NO","2021-07-17","","false","2021-05-30","","926962574",""
"931338641","DILUCSHIE KETHEESPARAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Lihauggata 8","ÅLESUND","6002","ÅLESUND","1508","Norge","NO","2023-05-04","","false","2023-03-22","","931101978",""
"932613719","LEONARDSEN ENK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Skogfaret 29","HASLUM","1344","BÆRUM","3201","Norge","NO","2023-12-14","","false","2023-11-27","","932611546",""
"919582073","RUUDTECH AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Furnesvegen 191B","HAMAR","2319","HAMAR","3403","Norge","NO","2017-09-18","","false","2017-08-21","","919480033",""
"923914072","SIV ELI KVERNMO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Workinntoppen 12/nHO405","TROMSØ","9016","TROMSØ","5501","Norge","NO","2019-11-26","","false","2018-01-01","","985541167",""
"929907620","WILHELMSEN BRICKS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","","","","","","","","Randemsletta 10","VESTBY","1543","VESTBY","3216","Norge","NO","2022-09-22","","false","2022-08-01","","985541167",""
"978204554","JENS RUNE PEDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","","","","","","","","","HALSA","8178","MELØY","1837","Norge","NO","1997-06-18","","false","1978-03-17","","969403692",""
"920172814","NEVROPSYKOLOG ERLEND BROVOLD AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.905","Klinisk psykologtjeneste","","","","","","","true","","","","","","","","","","Værnesregionen DMS/nYrkesvegen 2","STJØRDAL","7500","STJØRDAL","5035","Norge","NO","2017-12-30","","false","2018-01-01","","820162692",""
"986129804","BERGEN BYGG SYSTEM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.320","Snekkerarbeid","","","","","","","true","25","www.bergenbyggsystem.no","","","","","","","","Heiane 2","NYBORG","5131","BERGEN","4601","Norge","NO","2004-03-22","","false","2004-03-19","","919201487",""
"928464008","ATLE S KVALHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Sørkedalsveien 3A","OSLO","0369","OSLO","0301","Norge","NO","2022-01-03","","false","2021-12-01","","928226131",""
"995994534","ENEVO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.202","Telefonsalg","","","","","","","true","142","www.enevo.no","Postboks 4267 Torgarden","TRONDHEIM","7436","TRONDHEIM","5001","Norge","NO","Beddingen 16","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2010-09-28","","false","2010-10-01","2016-08-01","917102686",""
"932761289","HALVORSEN CONSULTING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","78.100","Rekruttering og formidling av arbeidskraft","","","","","","","false","","","","","","","","","","Nedre Damvei 15B","FETSUND","1900","LILLESTRØM","3205","Norge","NO","2024-01-04","","false","2023-11-23","","932584131",""
"914743052","KENT MAGNE VEVANG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","Garteveien 2","KJØLLEFJORD","9790","LEBESBY","5624","Norge","NO","2015-01-07","","false","2014-10-01","","991630317",""
"919878762","TSP INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o Tom Pettersen/nVollenlia 18","VOLLEN","1390","ASKER","3203","Norge","NO","2017-11-10","","false","2017-07-01","","990414998",""
"924870532","VARDØ MANDSSANGFORENING","AAFY","Underenhet til ikke-næringsdrivende","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","C/O Odin-Alexander Ramberg/nSkagveien 32B","VARDØ","9952","VARDØ","5634","Norge","NO","Musikkhuset","VARDØ","9950","VARDØ","5634","Norge","NO","2020-04-01","","false","","","882461882",""
"992376139","RUUD SERTIFISERING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","5","","","","","","","","","Garntangen 20","RØYSE","3530","HOLE","3310","Norge","NO","2008-02-28","","false","2008-02-27","","882461882",""
"929557832","KISSA SCHIBSTAD KONSULENT V/ SCHIBSTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.991","Barneverntjenester","","","","","","","false","","","","","","","","","","Frøyslandsveien 17","MANDAL","4517","LINDESNES","4205","Norge","NO","2022-07-28","","false","2022-05-06","","929271378",""
"922842639","NORMANBY ENGINEERING LIMITED","AAFY","Underenhet til ikke-næringsdrivende","78.100","Rekruttering og formidling av arbeidskraft","","","","","","","false","","","","SANDNES","4313","SANDNES","1108","Norge","NO","1A Chaloner Street","GUISBOROUGH TS14 6QD","","","","Storbritannia","GB","2019-06-04","","false","","","922580324",""
"931649264","ANDREAS BIRKELAND REPARASJON OG VEDLIKEHOLD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.150","Reparasjon og vedlikehold av skip og båter","","","","","","","false","","","","","","","","","","Austre Kringsjå 1B","SVEIO","5550","SVEIO","4612","Norge","NO","2023-06-27","","false","2023-05-31","","831575212",""
"931580205","PÆRE EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Olav Kyrres gate 23","DRAMMEN","3046","DRAMMEN","3301","Norge","NO","2023-06-14","","false","2023-04-25","","831471212",""
"926977024","PSYKOLOG LENE SCHÜTT-MÆHLE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","c/o Lene Schütt-Mæhle/nVipeveien 18B","SANDNES","4323","SANDNES","1108","Norge","NO","2021-04-21","","false","2021-03-23","","831471212",""
"886252412","FRANZEFOSS MINERALS AS AVD SKIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.739","Engroshandel med byggevarer ikke nevnt annet sted","","","","","","","true","","","","","","","","","","Leirvollen 1","SKIEN","3736","SKIEN","4003","Norge","NO","2003-11-18","","false","2003-01-01","","882153002",""
"913176928","TOTEN PUKKVERK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","08.111","Bryting av stein til bygge- og anleggsvirksomhet","","","","","","","true","","","","","","","","","","Kolbulinna 280","LENA","2850","ØSTRE TOTEN","3442","Norge","NO","2014-02-04","","false","2013-11-09","2023-11-01","882153002",""
"919957727","FRANZEFOSS MINERALS AS AVD EYDEHAVN 512","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","08.112","Bryting av kalkstein, gips og kritt","","","","","","","true","","","Postboks 53","RUD","1309","BÆRUM","3201","Norge","NO","Arendal Havn KF/nKristen Staksnæs vei 61","EYDEHAVN","4810","ARENDAL","4203","Norge","NO","2017-11-23","","false","2017-06-01","","882153002",""
"973078615","FRANZEFOSS MINERALS AS AVD BALLANGEN 507","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","08.112","Bryting av kalkstein, gips og kritt","","","","","","","true","26","","","","","","","","","Hekkelstrand","BALLANGEN","8540","NARVIK","1806","Norge","NO","1995-02-23","","false","1978-01-01","2000-01-01","882153002",""
"973237578","FRANZEFOSS MINERALS AS AVD HOLE 538","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","08.112","Bryting av kalkstein, gips og kritt","","","","","","","true","13","","","","","","","","","Bergsjøvegen 100","BØVERBRU","2846","VESTRE TOTEN","3443","Norge","NO","1995-02-22","","false","1965-12-31","2000-01-01","882153002",""
"974288613","FRANZEFOSS MINERALS AS AVD 530 SANDVIKA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","23.990","Produksjon av ikke-metallholdige mineralprodukter ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Franzefossveien 19","SANDVIKA","1336","BÆRUM","3201","Norge","NO","1995-03-12","","false","","2000-01-01","882153002",""
"982178851","FRANZEFOSS MINERALS AS AVD ADMINISTRASJON BÆRUM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","08.112","Bryting av kalkstein, gips og kritt","","","","","70.100","Hovedkontortjenester","true","29","","Postboks 53","RUD","1309","BÆRUM","3201","Norge","NO","Olav Ingstads vei 5","RUD","1351","BÆRUM","3201","Norge","NO","2000-07-05","","false","2000-06-04","","882153002",""
"994701371","FRANZEFOSS MINERALS AS AVD INDERØY","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.739","Engroshandel med byggevarer ikke nevnt annet sted","","","","","","","true","15","","","","","","","","","Kalkvegen 40","INDERØY","7670","INDERØY","5053","Norge","NO","2009-10-28","","false","2009-01-01","","882153002",""
"982868998","PIELY PELO Solgunn Ulvestad","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Oscars gate 73","OSLO","0256","OSLO","0301","Norge","NO","2001-01-18","","false","1974-07-01","","970220968",""
"823497342","BOLIGSAMEIET SMEDENS UTSIKT","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","c/o OBOS Eiendomsforvaltning AS/nPostboks 6666 St Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","c/o OBOS Eiendomsforvaltning AS/nHammersborg torg 1","OSLO","0179","OSLO","0301","Norge","NO","2019-10-03","","false","","","887968632",""
"976342895","ABC SERVICE, JOLANTA ANDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","Fjordsvingen 15","GULLAUG","3427","LIER","3312","Norge","NO","1996-05-08","","false","1995-11-01","2007-01-01","887968632",""
"993623326","EMILIE J NYMAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Rosenborggata 1A","OSLO","0356","OSLO","0301","Norge","NO","2023-12-19","","false","2022-01-01","","993602965",""
"924980591","JØNN BY ØSTMOE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","31.090","Produksjon av møbler ellers","","","","","","","false","","","","","","","","","","Andreas Grøttings veg 15A","ELVERUM","2408","ELVERUM","3420","Norge","NO","2020-04-25","","false","2020-05-01","","924961252",""
"896869892","TAH STORKJØKKENSERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","95.220","Reparasjon av husholdningsvarer og hageredskaper","","","","","","","true","","","","","","","","","","Forhåpningen 32","TROMSØ","9011","TROMSØ","5501","Norge","NO","2011-04-30","","false","2011-06-01","2012-08-01","998608058",""
"929042093","NORTHWEST TRADING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.381","Engroshandel med fisk, skalldyr og bløtdyr","","","","","","","false","","www.northwesttrading.no","","","","","","","","Lervigsveien 16","STAVANGER","4014","STAVANGER","1103","Norge","NO","2022-04-06","","false","2022-03-06","","922822085",""
"932862514","REASON Y AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Okerveien 7","ÅSGÅRDSTRAND","3179","HORTEN","3901","Norge","NO","2024-01-22","","false","2024-01-12","","932830108",""
"925873500","WOLVES TRANSPORT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Hellaveien 29E","SKJETTEN","2013","LILLESTRØM","3205","Norge","NO","2020-10-31","","false","2020-08-03","","925847208",""
"876790602","AXCENTA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","c/o Delta Regnskap AS/nOsloveien 17","TRONDHEIM","7017","TRONDHEIM","5001","Norge","NO","1996-10-09","","false","1996-10-01","","976783093",""
"932591553","MOER HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Stensarmen 3C","TØNSBERG","3112","TØNSBERG","3905","Norge","NO","2023-12-11","","false","2023-01-01","","976485963",""
"985130752","GULV & MALERKOMPANIET AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","true","","","","","","","","","","Halvardsgate 5","PORSGRUNN","3936","PORSGRUNN","4001","Norge","NO","2002-11-25","","false","2002-11-15","","985084459",""
"993830186","NDN INTERIORS BYGG Koltowski","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.341","Malerarbeid","","","","","","","false","","","","","","","","","","Milorgveien 60","DRAMMEN","3035","DRAMMEN","3301","Norge","NO","2009-03-07","","false","2009-02-25","","985084459",""
"980893278","C-VITA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.291","Butikkhandel med helsekost","","","","","","","true","6","","","","","","","","","Hvittingfossveien 123","HOLMESTRAND","3085","HOLMESTRAND","3903","Norge","NO","1999-06-30","","false","1997-02-11","2001-07-02","883507592",""
"980000311","SANDVIKA FJORDTURER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","50.109","Kysttrafikk ellers med passasjerer","","","","","","","true","5","www.rigmor.no","","","","","","","","Kadettangen 18B","SANDVIKA","1337","BÆRUM","3201","Norge","NO","1998-07-22","","false","1998-06-01","2002-02-01","984133707",""
"999434495","EIRIK ARE ANDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Vålerenggata 37","OSLO","0658","OSLO","0301","Norge","NO","2013-01-11","","false","2011-01-01","","984023375",""
"982772982","PUNKTLIG RENHOLD DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Strandvegen 163B","TROMSØ","9006","TROMSØ","5501","Norge","NO","2000-12-19","","false","2000-09-01","","982686563",""
"921818998","ADDITECH AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","8","","","","","","","","","Thormøhlens gate 41E","BERGEN","5006","BERGEN","4601","Norge","NO","2018-12-03","","false","2018-10-22","","921688296",""
"930549738","KRISTIN LYNGSTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Sigyns veg 2A","LEVANGER","7602","LEVANGER","5037","Norge","NO","2022-12-29","","false","2022-10-01","","930303208",""
"921070098","LARS LUND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Askeskogen 167","LARVIK","3267","LARVIK","3909","Norge","NO","2018-06-27","","false","2018-06-06","","920905374",""
"994522159","NIDHOGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","58.110","Utgivelse av bøker","","","","","","","true","","","","","","","","","","Åsenveien 22","GRESSVIK","1622","FREDRIKSTAD","3107","Norge","NO","2009-09-14","","false","2009-09-07","2017-01-01","918126961",""
"822441602","TYRISTRAND SJAKKLUBB","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Johan Lien/nHolleiaveien 75","TYRISTRAND","3533","RINGERIKE","3305","Norge","NO","2019-03-25","","false","","","920173667",""
"999232248","SAND UTMARKSLAG SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","Oppivegen 30","BRUVOLL","2123","NORD-ODAL","3414","Norge","NO","2012-12-05","","false","2012-12-03","","984747659",""
"981982169","MÅKESTAD ENGROS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","true","51","www.servicegrossistene.no","","","","","","","","Lønningshaugen 2","BLOMSTERDALEN","5258","BERGEN","4601","Norge","NO","2000-05-10","","false","2000-01-30","","981521935",""
"931487256","THORVALDSEN FILM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Nedre Møllenberg gate 36B","TRONDHEIM","7014","TRONDHEIM","5001","Norge","NO","2023-06-02","","false","2023-01-01","","925420921",""
"919162481","AUTOMILE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Hammergata 20","LARVIK","3264","LARVIK","3909","Norge","NO","2017-06-19","","false","2017-06-30","","919059915",""
"930550043","FREDRIK SKRATTEGÅRD DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Westye Egebergs gate 3C","OSLO","0177","OSLO","0301","Norge","NO","2022-12-29","","false","2022-11-09","","930303526",""
"924252715","FELLESEIET TEGLVERKSVEIEN 2","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Teglverksveien 2","KRISTIANSAND S","4632","KRISTIANSAND","4204","Norge","NO","2019-12-18","","false","","","996489744",""
"923506292","MØRCK BORETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","c/o OBOS/nPostboks 6666 St Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","c/o OBOS Østfold/nStorgata 5","FREDRIKSTAD","1607","FREDRIKSTAD","3107","Norge","NO","2019-10-03","","false","","","996489744",""
"930678317","HXH TRANSPORT ACHMENT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Slåbråtveien 35A","OPPEGÅRD","1415","NORDRE FOLLO","3207","Norge","NO","2023-01-19","","false","2022-12-09","","930530077",""
"926323806","ADVOKAT STEIN BIRGER JOHNSEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.100","Juridisk tjenesteyting","","","","","","","false","","","Postboks 55   Sentrum","SKIEN","3701","SKIEN","4003","Norge","NO","Torggata 7","SKIEN","3724","SKIEN","4003","Norge","NO","2021-01-06","","false","2020-09-01","","990619271",""
"926854135","ARCHER WELL COMPANY (AUSTRALIA) PTY LTD","AAFY","Underenhet til ikke-næringsdrivende","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","","","","","","","false","","","Grant Thornton Australia Level 1,/n10 Kings Park Road,","AU-WEST PERTH WA 6005","","","","Australia","AU","17 Truganina Road","AU-MALAGA WA 6090","","","","Australia","AU","2021-03-23","","false","2021-03-23","","926790587",""
"822515142","FINN FORMEN SAGENE","AAFY","Underenhet til ikke-næringsdrivende","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","","","","","","","","c/o Frisklivsentralen Sagene/nTreschows gate 2A","OSLO","0477","OSLO","0301","Norge","NO","2019-03-25","","false","","","921724594",""
"993597988","KRYSSORD STENVIK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.039","Selvstendig kunstnerisk virksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Vassumveien 42","VINTERBRO","1407","FROGN","3214","Norge","NO","2009-01-31","","false","2009-01-01","","993578339",""
"992541407","OLAUSSENS SERVICES V/ Odd Arne Olaussen","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","","","","","","","","Brødbølvegen 539","AUSTMARKA","2224","KONGSVINGER","3401","Norge","NO","2008-04-12","","false","2008-05-01","","892469482",""
"930192384","LASHESBYLEAHYASMIN DAVIES","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Saudalen 114","MORVIK","5124","BERGEN","4601","Norge","NO","2022-11-08","","false","2022-09-27","","830054952",""
"919085649","VIP BEAUTY LOUNGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","true","","","","","","","","","","Torget 10","SANDEFJORD","3210","SANDEFJORD","3907","Norge","NO","2017-06-06","","false","2017-04-21","","918946020",""
"912428044","REKLAMEAVDELINGEN SYNNØVE JOHANNESSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Rugveien 51","OSLO","0679","OSLO","0301","Norge","NO","2013-09-11","","false","2013-01-01","","912413454",""
"821627532","STATSFORVALTERENS FELLESTJENESTER TRONDHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","9","","","","","","","","","Prinsens gate 1","TRONDHEIM","7013","TRONDHEIM","5001","Norge","NO","2018-10-29","","false","2019-01-01","","921627009",""
"821627702","STATSFORVALTERENS FELLESTJENESTER VADSØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","6","","","","","","","","","Damsveien 1","VADSØ","9800","VADSØ","5607","Norge","NO","2018-10-29","","false","2019-01-01","","921627009",""
"921540167","STATSFORVALTERENS FELLESTJENESTER ARENDAL (HOVEDKONTOR)","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","25","","Postboks 504","ARENDAL","4804","ARENDAL","4203","Norge","NO","Fløyveien 14","ARENDAL","4838","ARENDAL","4203","Norge","NO","2018-10-10","","false","2019-01-01","","921627009",""
"921627076","STATSFORVALTERENS FELLESTJENESTER MOSS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","12","","","","","","","","","Vogts gate 17","MOSS","1532","MOSS","3103","Norge","NO","2018-10-29","","false","2019-01-01","","921627009",""
"921627106","STATSFORVALTERENS FELLESTJENESTER OSLO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","20","","","","","","","","","Tordenskiolds gate 12","OSLO","0160","OSLO","0301","Norge","NO","2018-10-29","","false","2019-01-01","","921627009",""
"921627149","STATSFORVALTERENS FELLESTJENESTER HAMAR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.110","Generell offentlig administrasjon","","","","","","","true","7","","","","","","","","","Parkgata 36","HAMAR","2317","HAMAR","3403","Norge","NO","2018-10-29","","false","2019-01-01","","921627009",""
